"sistema_u_otro","grupo","categoria","subcategoria","total","tasa_mortalidad"
"Trastornos mentales y del comportamiento","Esquizofrenia, trastornos esquizotípicos y trastornos delirantes","Esquizofrenia","ESQUIZOFRENIA NO ESPECIFICADA",3,0.294248039327231
"Trastornos mentales y del comportamiento","Esquizofrenia, trastornos esquizotípicos y trastornos delirantes","Psicosis de origen no orgánico, no especificada","PSICOSIS DE ORIGEN NO ORGANICO NO ESPECIFICADA",1,0.0980826797757438
"Trastornos mentales y del comportamiento","Retraso mental","Retraso mental, no especificado","RETRASO MENTAL NO ESPECIFICADO CON DETERIORO DEL COMPORTAMIENTO DE GRADO NO ESPECIFICADO",1,0.0980826797757438
"Trastornos mentales y del comportamiento","Trastornos del humor [afectivos]","Episodio depresivo","EPISODIO DEPRESIVO NO ESPECIFICADO",1,0.0980826797757438
"Trastornos mentales y del comportamiento","Trastornos mentales orgánicos, incluidos los trastornos sintomáticos","Delirio, no inducido por alcohol o por otras sustancias psicoactivas","DELIRIO NO ESPECIFICADO",2,0.196165359551488
"Trastornos mentales y del comportamiento","Trastornos mentales orgánicos, incluidos los trastornos sintomáticos","Demencia , no especificada","DEMENCIA NO ESPECIFICADA",133,13.0449964101739
"Trastornos mentales y del comportamiento","Trastornos mentales orgánicos, incluidos los trastornos sintomáticos","Demencia vascular","DEMENCIA VASCULAR NO ESPECIFICADA",11,1.07890947753318
"Trastornos mentales y del comportamiento","Trastornos mentales orgánicos, incluidos los trastornos sintomáticos","Otros trastornos mentales debidos a lesión y disfunción cerebral, y a enfermedad física","TRAST.MENTAL NO ESPECIFIC. DEBIDO A LESIÓN Y A DISFUNCIÓN CEREBRAL Y A ENF. FÍSICA (ORGÁNICO)",1,0.0980826797757438
"Trastornos mentales y del comportamiento","Trastornos mentales orgánicos, incluidos los trastornos sintomáticos","Otros trastornos mentales debidos a lesión y disfunción cerebral, y a enfermedad física","TRASTORNO COGNOSCITIVO LEVE (ORGÁNICO)",1,0.0980826797757438
"Trastornos mentales y del comportamiento","Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas","Trastornos mentales y del comportamiento debidos al uso de alcohol","SÍNDROME DE DEPENDENCIA DEL ALCOHOL",42,4.11947255058124
"Trastornos mentales y del comportamiento","Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas","Trastornos mentales y del comportamiento debidos al uso de alcohol","TRASTORNO MENTAL Y DEL COMPORTAMIENTO NO ESPECIFICADO DEBIDO AL USO DE ALCOHOL",1,0.0980826797757438
"Trastornos mentales y del comportamiento","Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas","Trastornos mentales y del comportamiento debidos al uso de cocaína","SÍNDROME DE DEPENDENCIA DE COCAÍNA",1,0.0980826797757438
"Trastornos mentales y del comportamiento","Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas","Trastornos mentales y del comportamiento debidos al uso de múltiples drogas y al uso de otras sustancias psicoactivas","USO NOCIVO DE MULTIPLES DROGAS Y DE OTRAS SUSTANCIAS PSICOACTIVAS (ABUSO)",1,0.0980826797757438
"Trastornos mentales y del comportamiento","Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas","Trastornos mentales y del comportamiento debidos al uso de tabaco","SINDROME DE DEPENDENCIA DEL TABACO",2,0.196165359551488
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Complicaciones de la atención médica y quirúrgica, no clasificadas en otra parte","Complicaciones de dispositivos protésicos, implantes e injertos cardiovasculares","COMPLICACION MECANICA DE OTROS DISPOSITIVOS E IMPLANTES CARDIOVASCULARES",1,0.0980826797757438
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Complicaciones de la atención médica y quirúrgica, no clasificadas en otra parte","Complicaciones de dispositivos protésicos, implantes e injertos ortopédicos internos","COMPLICACION MECANICA DE PROTESIS ARTICULAR INTERNA",1,0.0980826797757438
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Complicaciones de la atención médica y quirúrgica, no clasificadas en otra parte","Complicaciones de dispositivos protésicos, implantes e injertos ortopédicos internos","INFECCION Y REACCION INFLAMATORIA DEBIDAS A PROTESIS ARTICULAR INTERNA",2,0.196165359551488
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Complicaciones de la atención médica y quirúrgica, no clasificadas en otra parte","Complicaciones de dispositivos, implantes e injertos genitourinarios","COMPLICACION MECANICA DE CATETER URINARIO (FIJO)",1,0.0980826797757438
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Complicaciones de la atención médica y quirúrgica, no clasificadas en otra parte","Complicaciones de otros dispositivos protésicos, implantes e injertos internos","INFECC.Y REACC. INFLAMAT. DEB. A OTROS DISPOSITIVOS PROTESICOS IMPLANTES E INJERTOS INTERNOS",2,0.196165359551488
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Complicaciones de la atención médica y quirúrgica, no clasificadas en otra parte","Falla y rechazo del trasplante de órganos y tejidos","FALLA Y RECHAZO DE TRASPLANTE DE HÍGADO",1,0.0980826797757438
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Complicaciones de la atención médica y quirúrgica, no clasificadas en otra parte","Otras complicaciones de la atención médica y quirúrgica, no clasificadas en otra parte","EFECTO ADVERSO NO ESPECIFICADO DE DROGA O MEDICAMENTO",2,0.196165359551488
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Efectos de cuerpos extraños que penetran por orificios naturales","Cuerpo extraño en las vías respiratorias","CUERPO EXTRAÑO EN BRONQUIOS",1,0.0980826797757438
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Efectos de cuerpos extraños que penetran por orificios naturales","Cuerpo extraño en las vías respiratorias","CUERPO EXTRAÑO EN LA LARINGE",1,0.0980826797757438
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Efectos de cuerpos extraños que penetran por orificios naturales","Cuerpo extraño en las vías respiratorias","CUERPO EXTRAÑO EN LAS VÍAS RESPIRATORIAS PARTE NO ESPECIFICADA",11,1.07890947753318
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Efectos tóxicos de sustancias de procedencia principalmente no medicinal","Efecto tóxico de otras sustancias y las no especificadas","EFECTO TOXICO DE SUSTANCIA NO ESPECIFICADA",4,0.392330719102975
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Efectos tóxicos de sustancias de procedencia principalmente no medicinal","Efecto tóxico de otras sustancias y las no especificadas","EFECTO TOXICO DEL CIANURO",1,0.0980826797757438
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Efectos tóxicos de sustancias de procedencia principalmente no medicinal","Efecto tóxico de otros gases, humos y vapores","EFECTO TOXICO DE GASES HUMOS Y VAPORES NO ESPECIFICADOS",5,0.490413398878719
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Efectos tóxicos de sustancias de procedencia principalmente no medicinal","Efecto tóxico de otros gases, humos y vapores","EFECTO TOXICO DE OTROS GASES HUMOS Y VAPORES ESPECIFICADOS",15,1.47124019663616
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Efectos tóxicos de sustancias de procedencia principalmente no medicinal","Efecto tóxico de plaguicidas (pesticidas)","EFECTO TOXICO DE LOS HERBICIDAS Y DE LOS FUNGICIDAS",2,0.196165359551488
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Efectos tóxicos de sustancias de procedencia principalmente no medicinal","Efecto tóxico de plaguicidas (pesticidas)","EFECTO TOXICO DE PLAGUICIDA NO ESPECIFICADO",1,0.0980826797757438
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Efectos tóxicos de sustancias de procedencia principalmente no medicinal","Efecto tóxico del alcohol","EFECTO TOXICO DE ALCOHOL NO ESPECIFICADO",1,0.0980826797757438
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Efectos tóxicos de sustancias de procedencia principalmente no medicinal","Efecto tóxico del alcohol","EFECTO TOXICO DEL ETANOL",4,0.392330719102975
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Efectos tóxicos de sustancias de procedencia principalmente no medicinal","Efecto tóxico del monóxido de carbono","EFECTO TOXICO DEL MONOXIDO DE CARBONO",5,0.490413398878719
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Envenenamiento por drogas, medicamentos y sustancias biológicas","Envenenamiento por diuréticos y otras drogas, medicamentos y sustancias biológicas no especificadas","ENVENENAMIENTO POR OTRAS DROGAS Y SUSTANCIAS BIOLÓGICAS Y POR LAS NO ESPECIFICADAS",6,0.588496078654463
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Envenenamiento por drogas, medicamentos y sustancias biológicas","Envenenamiento por narcóticos y psicodislépticos (alucinógenos)","ENVENENAMIENTO POR COCAINA",1,0.0980826797757438
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Otros efectos y los no especificados de causas externas","Asfixia","ASFIXIA",112,10.9852601348833
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Otros efectos y los no especificados de causas externas","Efectos adversos, no clasificados en otra parte","CHOQUE ANAFILACTICO NO ESPECIFICADO",3,0.294248039327231
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Otros efectos y los no especificados de causas externas","Efectos de otras causas externas","AHOGAMIENTO Y SUMERSION NO MORTAL",47,4.60988594945996
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Otros efectos y los no especificados de causas externas","Efectos de otras causas externas","EFECTOS DE LA CORRIENTE ELECTRICA",10,0.980826797757438
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Otros efectos y los no especificados de causas externas","Efectos de otras privaciones","EFECTOS DEL HAMBRE",3,0.294248039327231
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Otros efectos y los no especificados de causas externas","Hipotermia","HIPOTERMIA",2,0.196165359551488
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Quemaduras y corrosiones","Quemadura y corrosión de la cabeza y del cuello","QUEMADURA DE LA CABEZA Y DEL CUELLO DE PRIMER GRADO",1,0.0980826797757438
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Quemaduras y corrosiones","Quemadura y corrosión de las vías respiratorias","QUEMADURA DE LAS VÍAS RESPIRATORIAS PARTE NO ESPECIFICADA",1,0.0980826797757438
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Quemaduras y corrosiones","Quemadura y corrosión, región del cuerpo no especificada","QUEMADURA DE REGION DEL CUERPO Y GRADO NO ESPECIFICADOS",1,0.0980826797757438
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Quemaduras y corrosiones","Quemaduras y corrosiones de múltiples regiones del cuerpo","QUEMADURAS MULTIPLES CON MENCION AL MENOS DE UNA QUEMADURA DE TERCER GRADO",4,0.392330719102975
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Secuelas de traumatismos, de envenamiento y de otras consecuencias de causas externas","Secuelas de traumatismos de la cabeza","SECUELAS DE TRAUMATISMO INTRACRANEAL",5,0.490413398878719
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Secuelas de traumatismos, de envenamiento y de otras consecuencias de causas externas","Secuelas de traumatismos del cuello y del tronco","SECUELAS DE TRAUMATISMO DE LA MEDULA ESPINAL",1,0.0980826797757438
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos de la cabeza","Herida de la cabeza","HERIDA DE LA CABEZA PARTE NO ESPECIFICADA",1,0.0980826797757438
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos de la cabeza","Otros traumatismos y los no especificados de la cabeza","TRAUMATISMO DE LA CABEZA NO ESPECIFICADO",1,0.0980826797757438
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos de la cabeza","Traumatismo intracraneal","HEMORRAGIA SUBARACNOIDEA TRAUMÁTICA",3,0.294248039327231
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos de la cabeza","Traumatismo intracraneal","HEMORRAGIA SUBDURAL TRAUMÁTICA",3,0.294248039327231
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos de la cabeza","Traumatismo intracraneal","TRAUMATISMO CEREBRAL DIFUSO",1,0.0980826797757438
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos de la cabeza","Traumatismo intracraneal","TRAUMATISMO INTRACRANEAL NO ESPECIFICADO",88,8.63127582026545
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos de la cabeza","Traumatismo superficial de la cabeza","TRAUMATISMO SUPERFICIAL DE LA CABEZA PARTE NO ESPECIFICADA",1,0.0980826797757438
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos de la cadera y del muslo","Fractura del fémur","FRACTURA DE LA DIÁFISIS DEL FÉMUR",2,0.196165359551488
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos de la cadera y del muslo","Fractura del fémur","FRACTURA DEL CUELLO DEL FÉMUR",37,3.62905915170252
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos de la cadera y del muslo","Fractura del fémur","FRACTURA DEL FÉMUR PARTE NO ESPECIFICADA",2,0.196165359551488
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos de la cadera y del muslo","Fractura del fémur","FRACTURA PERTROCANTERIANA",2,0.196165359551488
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos de la cadera y del muslo","Fractura del fémur","FRACTURA SUBTROCANTERIANA",1,0.0980826797757438
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos de la cadera y del muslo","Fractura del fémur","FRACTURAS DE OTRAS PARTES DEL FÉMUR",1,0.0980826797757438
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos de la cadera y del muslo","Herida de la cadera y del muslo","HERIDA DEL MUSLO",1,0.0980826797757438
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos de la cadera y del muslo","Traumatismo de nervios a nivel de la cadera y del muslo","TRAUMATISMO DE NERVIO NO ESPECIFICADO A NIVEL DE LA CADERA Y DEL MUSLO",1,0.0980826797757438
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos de la rodilla y de la pierna","Fractura de la pierna, inclusive del tobillo","FRACTURA DE LA RÓTULA",2,0.196165359551488
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos de la rodilla y de la pierna","Fractura de la pierna, inclusive del tobillo","FRACTURA DE OTRAS PARTES DE LA PIERNA",1,0.0980826797757438
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos de parte no especificada del tronco, miembro o región del cuerpo","Fractura de miembro inferior, nivel no especificado","FRACTURA DE MIEMBRO INFERIOR NIVEL NO ESPECIFICADO",1,0.0980826797757438
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos de parte no especificada del tronco, miembro o región del cuerpo","Otros traumatismos de la columna vertebral y del tronco, nivel no especificado","TRAUMATISMO DE LA MEDULA ESPINAL NIVEL NO ESPECIFICADO",2,0.196165359551488
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos de parte no especificada del tronco, miembro o región del cuerpo","Traumatismo de regiones no especificadas del cuerpo","FRACTURA DE REGION NO ESPECIFICADA DEL CUERPO",2,0.196165359551488
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos de parte no especificada del tronco, miembro o región del cuerpo","Traumatismo de regiones no especificadas del cuerpo","TRAUMATISMO NO ESPECIFICADO",1,0.0980826797757438
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos del abdomen, de la región lumbosacra, de la columna lumbar y de la pelvis","Fractura de la columna lumbar y de la pelvis","FRACTURA DE OTRAS PARTES Y DE LAS NO ESPECIFICADAS DE LA COLUMNA LUMBAR Y DE LA PELVIS",3,0.294248039327231
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos del abdomen, de la región lumbosacra, de la columna lumbar y de la pelvis","Herida del abdomen, de la región lumbosacra y de la pelvis","HERIDAS DE OTRAS PARTES Y DE LAS NO ESPECIFICADAS DEL ABDOMEN",1,0.0980826797757438
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos del abdomen, de la región lumbosacra, de la columna lumbar y de la pelvis","Otros traumatismos y los no especificados del abdomen, de la región lumbosacra y de la pelvis","TRAUMATISMO NO ESPECIFICADO DEL ABDOMEN DE LA REGION LUMBOSACRA Y DE LA PELVIS",6,0.588496078654463
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos del abdomen, de la región lumbosacra, de la columna lumbar y de la pelvis","Traumatismo de órganos intraabdominales","TRAUMATISMO DE ÓRGANO INTRAABDOMINAL NO ESPECIFICADO",1,0.0980826797757438
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos del cuello","Herida del cuello","HERIDA DE CUELLO PARTE NO ESPECIFICADA",1,0.0980826797757438
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos del cuello","Herida del cuello","HERIDA QUE COMPROMETE LA LARINGE Y LA TRÁQUEA",1,0.0980826797757438
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos del cuello","Otros traumatismos y los no especificados del cuello","TRAUMATISMO DEL CUELLO NO ESPECIFICADO",1,0.0980826797757438
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos del tórax","Herida del tórax","HERIDA DEL TORAX PARTE NO ESPECIFICADA",5,0.490413398878719
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos del tórax","Otros traumatismos y los no especificados del tórax","TRAUMATISMO DEL TORAX NO ESPECIFICADO",15,1.47124019663616
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos del tórax","Traumatismo de otros órganos intratorácicos y de los no especificados","OTROS TRAUMATISMOS DEL PULMÓN",3,0.294248039327231
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos del tórax","Traumatismo de vasos sanguíneos del tórax","TRAUMATISMO DE LA AORTA TORACICA",2,0.196165359551488
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos del tórax","Traumatismo del corazón","TRAUMATISMO DEL CORAZÓN NO ESPECIFICADO",2,0.196165359551488
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos del tórax","Traumatismo por aplastamiento del tórax y amputación traumática de parte del tórax","APLASTAMIENTO DEL TORAX",1,0.0980826797757438
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos del tórax","Traumatismo superficial del tórax","CONTUSION DEL TORAX",2,0.196165359551488
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos que afectan múltiples regiones del cuerpo","Otros traumatismos que afectan múltiples regiones del cuerpo, no clasificados en otra parte","OTROS TRAUMATISMOS ESPECIFICADOS QUE AFECTAN MULTIPLES REGIONES DEL CUERPO",10,0.980826797757438
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos que afectan múltiples regiones del cuerpo","Otros traumatismos que afectan múltiples regiones del cuerpo, no clasificados en otra parte","TRAUMATISMOS DE ÓRGANOS INTRATORACICOS CON ÓRGANOS INTRAABDOMINALES Y PELVICOS",6,0.588496078654463
"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas","Traumatismos que afectan múltiples regiones del cuerpo","Traumatismos múltiples, no especificados","TRAUMATISMOS MULTIPLES NO ESPECIFICADOS",113,11.083342814659
"Tumores [Neoplasias]","Melanoma y otros tumores malignos de la piel","Melanoma maligno de la piel","MELANOMA MALIGNO DE PIEL SITIO NO ESPECIFICADO",13,1.27507483708467
"Tumores [Neoplasias]","Melanoma y otros tumores malignos de la piel","Melanoma maligno de la piel","MELANOMA MALIGNO DEL MIEMBRO SUPERIOR INCLUIDO EL HOMBRO",1,0.0980826797757438
"Tumores [Neoplasias]","Melanoma y otros tumores malignos de la piel","Otros tumores malignos de la piel","TUMOR MALIGNO DE LA PIEL DE LA OREJA Y DEL CONDUCTO AUDITIVO EXTERNO",1,0.0980826797757438
"Tumores [Neoplasias]","Melanoma y otros tumores malignos de la piel","Otros tumores malignos de la piel","TUMOR MALIGNO DE LA PIEL DE OTRAS PARTES Y DE LAS NO ESPECIFICADAS DE LA CARA",3,0.294248039327231
"Tumores [Neoplasias]","Melanoma y otros tumores malignos de la piel","Otros tumores malignos de la piel","TUMOR MALIGNO DE LA PIEL SITIO NO ESPECIFICADO",10,0.980826797757438
"Tumores [Neoplasias]","Tumor maligno de la mama","Tumor maligno de la mama","TUMOR MALIGNO DE LA MAMA PARTE NO ESPECIFICADA",91,8.92552385959268
"Tumores [Neoplasias]","Tumores [neoplasias] benignos","Hemangioma y linfangioma de cualquier sitio","HEMANGIOMA DE CUALQUIER SITIO",1,0.0980826797757438
"Tumores [Neoplasias]","Tumores [neoplasias] benignos","Tumor benigno de los órganos genitales masculinos","TUMOR BENIGNO DE LA PRÓSTATA",1,0.0980826797757438
"Tumores [Neoplasias]","Tumores [neoplasias] benignos","Tumor benigno del encéfalo y de otras partes del sistema nervioso central","TUMOR BENIGNO DE LOS NERVIOS CRANEALES",1,0.0980826797757438
"Tumores [Neoplasias]","Tumores [neoplasias] benignos","Tumores benignos de las meninges","TUMOR BENIGNO DE LAS MENINGES CEREBRALES",2,0.196165359551488
"Tumores [Neoplasias]","Tumores [neoplasias] benignos","Tumores benignos de las meninges","TUMOR BENIGNO DE LAS MENINGES PARTE NO ESPECIFICADA",1,0.0980826797757438
"Tumores [Neoplasias]","Tumores [neoplasias] de comportamiento incierto o desconocido","Otros tumores de comportamiento incierto o desconocido del tejido linfático, de los órganos hematopoyéticos y de tejidos afines","ENFERMEDAD MIELOPROLIFERATIVA CRÓNICA",4,0.392330719102975
"Tumores [Neoplasias]","Tumores [neoplasias] de comportamiento incierto o desconocido","Otros tumores de comportamiento incierto o desconocido del tejido linfático, de los órganos hematopoyéticos y de tejidos afines","GAMMOPATÍA MONOCLONAL DE RELEVANCIA INDETERMINADA (MGUS)",1,0.0980826797757438
"Tumores [Neoplasias]","Tumores [neoplasias] de comportamiento incierto o desconocido","Otros tumores de comportamiento incierto o desconocido del tejido linfático, de los órganos hematopoyéticos y de tejidos afines","TUM.COMPORT.INCIERTO/DESCONOC. TEJ.LINF. ORG.HEMATOPOY. Y TEJ. AFINES NO ESPECIFICADOS",10,0.980826797757438
"Tumores [Neoplasias]","Tumores [neoplasias] de comportamiento incierto o desconocido","Policitemia vera","POLICITEMIA VERA",1,0.0980826797757438
"Tumores [Neoplasias]","Tumores [neoplasias] de comportamiento incierto o desconocido","Síndromes mielodisplásicos","SÍNDROME MIELODISPLÁSICO SIN OTRA ESPECIFICACIÓN",5,0.490413398878719
"Tumores [Neoplasias]","Tumores [neoplasias] de comportamiento incierto o desconocido","Tumor de comportamiento incierto o desconocido de la cavidad bucal y de los órganos digestivos","TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DE HÍGADO DE VESÍCULA BILIAR Y CONDUCTO BILIAR",11,1.07890947753318
"Tumores [Neoplasias]","Tumores [neoplasias] de comportamiento incierto o desconocido","Tumor de comportamiento incierto o desconocido de la cavidad bucal y de los órganos digestivos","TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DE OTROS ÓRGANOS DIGESTIVOS ESPECIFICADOS",4,0.392330719102975
"Tumores [Neoplasias]","Tumores [neoplasias] de comportamiento incierto o desconocido","Tumor de comportamiento incierto o desconocido de la cavidad bucal y de los órganos digestivos","TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DEL COLON",3,0.294248039327231
"Tumores [Neoplasias]","Tumores [neoplasias] de comportamiento incierto o desconocido","Tumor de comportamiento incierto o desconocido de la cavidad bucal y de los órganos digestivos","TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DEL ESTOMAGO",1,0.0980826797757438
"Tumores [Neoplasias]","Tumores [neoplasias] de comportamiento incierto o desconocido","Tumor de comportamiento incierto o desconocido de la cavidad bucal y de los órganos digestivos","TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DEL LABIO DE LA CAVIDAD BUCAL Y DE LA FARINGE",1,0.0980826797757438
"Tumores [Neoplasias]","Tumores [neoplasias] de comportamiento incierto o desconocido","Tumor de comportamiento incierto o desconocido de la cavidad bucal y de los órganos digestivos","TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DEL RECTO",2,0.196165359551488
"Tumores [Neoplasias]","Tumores [neoplasias] de comportamiento incierto o desconocido","Tumor de comportamiento incierto o desconocido de las glándulas endocrinas","TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DE CUERPO AÓRTICO Y OTROS CPOS. CROMAFINES",1,0.0980826797757438
"Tumores [Neoplasias]","Tumores [neoplasias] de comportamiento incierto o desconocido","Tumor de comportamiento incierto o desconocido de los órganos urinarios","TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DEL RIÑÓN",6,0.588496078654463
"Tumores [Neoplasias]","Tumores [neoplasias] de comportamiento incierto o desconocido","Tumor de comportamiento incierto o desconocido de otros sitios y de los no especificados","TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DE OTROS SITIOS ESPECIFICADOS",4,0.392330719102975
"Tumores [Neoplasias]","Tumores [neoplasias] de comportamiento incierto o desconocido","Tumor de comportamiento incierto o desconocido del encéfalo y del sistema nervioso central","TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DEL ENCÉFALO SUPRATENTORIAL",17,1.66740555618764
"Tumores [Neoplasias]","Tumores [neoplasias] de comportamiento incierto o desconocido","Tumor de comportamiento incierto o desconocido del encéfalo y del sistema nervioso central","TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DEL SISTEMA NERVIOSO CENTRAL SITIO NO ESPECIF.",1,0.0980826797757438
"Tumores [Neoplasias]","Tumores [neoplasias] de comportamiento incierto o desconocido","Tumor de comportamiento incierto o desconocido del oído medio y de los órganos respiratorios e intratorácicos","TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DE LA TRÁQUEA DE LOS BRONQUIOS Y DEL PULMÓN",2,0.196165359551488
"Tumores [Neoplasias]","Tumores [neoplasias] in situ","Carcinoma in situ de la cavidad bucal, del esófago y del estómago","CARCINOMA IN SITU DEL ESÓFAGO",1,0.0980826797757438
"Tumores [Neoplasias]","Tumores [neoplasias] malignos de sitios mal definidos, secundarios y de sitios no especificados","Tumor maligno de otros sitios y de los sitios mal definidos","TUMOR MALIGNO DE LA CABEZA CARA Y CUELLO",5,0.490413398878719
"Tumores [Neoplasias]","Tumores [neoplasias] malignos de sitios mal definidos, secundarios y de sitios no especificados","Tumor maligno de otros sitios y de los sitios mal definidos","TUMOR MALIGNO DE LA PELVIS",1,0.0980826797757438
"Tumores [Neoplasias]","Tumores [neoplasias] malignos de sitios mal definidos, secundarios y de sitios no especificados","Tumor maligno de otros sitios y de los sitios mal definidos","TUMOR MALIGNO DE OTROS SITIOS MAL DEFINIDOS",1,0.0980826797757438
"Tumores [Neoplasias]","Tumores [neoplasias] malignos de sitios mal definidos, secundarios y de sitios no especificados","Tumor maligno de otros sitios y de los sitios mal definidos","TUMOR MALIGNO DEL ABDOMEN",2,0.196165359551488
"Tumores [Neoplasias]","Tumores [neoplasias] malignos de sitios mal definidos, secundarios y de sitios no especificados","Tumor maligno secundario de otros sitios y los no especificados","TUMOR MALIGNO DE SITIO PRIMARIO DESCONOCIDO ASÍ DESCRITO",8,0.78466143820595
